epoch,accuracy,loss,val_accuracy,val_loss
3,0.7257131338119507,0.7581014633178711,0.8512241244316101,0.46997666358947754
4,0.7551366686820984,0.6740796566009521,0.8305084705352783,0.5066272020339966
5,0.787153422832489,0.5808119177818298,0.8983050584793091,0.35649538040161133
6,0.8149810433387756,0.5251702666282654,0.8644067645072937,0.3826446533203125
0,0.508278489112854,1.487130045890808,0.8116760849952698,0.5262124538421631
1,0.7398763298988342,0.7083426713943481,0.8644067645072937,0.34373411536216736
2,0.8058049082756042,0.5462303161621094,0.8493408560752869,0.3936058282852173
3,0.8432076573371887,0.4367496073246002,0.8964218497276306,0.28019315004348755
4,0.8796129822731018,0.3546917140483856,0.903954803943634,0.32022279500961304
5,0.8975663185119629,0.3046967387199402,0.9152542352676392,0.22642004489898682
6,0.9077398777008057,0.2789367437362671,0.930320143699646,0.22486315667629242
0,0.3935767114162445,1.9056063890457153,0.6610169410705566,0.9300248026847839
1,0.5846798419952393,1.1663317680358887,0.8003766536712646,0.579184353351593
2,0.6816277503967285,0.8748564124107361,0.8418079018592834,0.44928473234176636
3,0.7290045619010925,0.7273568511009216,0.8380414247512817,0.4279210865497589
4,0.7681029438972473,0.6340267062187195,0.8681732416152954,0.35016706585884094
5,0.7899461388587952,0.563600480556488,0.9077212810516357,0.27546414732933044
6,0.8147815465927124,0.49833226203918457,0.9020715355873108,0.24582763016223907
0,0.4428485929965973,1.7628408670425415,0.6026365160942078,1.3427242040634155
1,0.6725513935089111,0.9194434285163879,0.81732577085495,0.6737864017486572
2,0.7672052383422852,0.6606573462486267,0.8474576473236084,0.5339129567146301
3,0.8124875426292419,0.5320077538490295,0.8832391500473022,0.40422114729881287
4,0.845501720905304,0.4668331444263458,0.8625235557556152,0.4027978777885437
5,0.8754239082336426,0.37677639722824097,0.9227871894836426,0.29356569051742554
6,0.8910831809043884,0.33595138788223267,0.9077212810516357,0.2981961965560913
0,0.42659085988998413,1.7510497570037842,0.604519784450531,1.2928426265716553
1,0.6541990637779236,0.937778651714325,0.7589454054832458,0.7625485062599182
2,0.7648115158081055,0.6635019183158875,0.8436911702156067,0.5137403011322021
3,0.8176740407943726,0.5337036848068237,0.8757061958312988,0.3885901868343353
4,0.8493915796279907,0.44022807478904724,0.903954803943634,0.31238681077957153
5,0.8747256994247437,0.38612014055252075,0.8851224184036255,0.3572647273540497
6,0.8906842470169067,0.3359789252281189,0.9020715355873108,0.2673027515411377
0,0.4147217273712158,1.8000553846359253,0.6440678238868713,1.2559388875961304
1,0.636644721031189,1.0165205001831055,0.8154425621032715,0.7058119177818298
2,0.7415719032287598,0.7376188039779663,0.8135592937469482,0.5364550948143005
3,0.797426700592041,0.5759124159812927,0.8907721042633057,0.3625207841396332
4,0.8436066508293152,0.46668320894241333,0.9020715355873108,0.2793208658695221
5,0.8676441311836243,0.3958001136779785,0.930320143699646,0.2576845586299896
6,0.882505476474762,0.36331120133399963,0.9020715355873108,0.2531237304210663
0,0.3857969343662262,1.9019126892089844,0.6177024245262146,1.1409167051315308
1,0.5783961415290833,1.1676431894302368,0.7777777910232544,0.71550452709198
2,0.6726511120796204,0.8861895799636841,0.8380414247512817,0.5383923649787903
3,0.7265110611915588,0.7429149150848389,0.8587570786476135,0.4600890576839447
4,0.7695990204811096,0.638191282749176,0.8512241244316101,0.39728257060050964
5,0.7946339249610901,0.5699182748794556,0.8888888955116272,0.3142666816711426
6,0.8156792521476746,0.5100612044334412,0.9246704578399658,0.2462117075920105
0,0.47596248984336853,1.5958514213562012,0.7871939539909363,0.5434602499008179
1,0.7263115644454956,0.7573700547218323,0.8003766536712646,0.5135678052902222
2,0.8063036203384399,0.5497568249702454,0.8757061958312988,0.3247172236442566
3,0.8349291682243347,0.458666056394577,0.8474576473236084,0.44828227162361145
4,0.8646519184112549,0.4006686806678772,0.9227871894836426,0.21882130205631256
5,0.8857969045639038,0.3369799554347992,0.8888888955116272,0.2824213206768036
6,0.9109315872192383,0.2847510874271393,0.935969889163971,0.18142850697040558
0,0.4263913929462433,1.7582066059112549,0.7250470519065857,0.9594889879226685
1,0.6179932355880737,1.0489168167114258,0.7871939539909363,0.5948280096054077
2,0.6981847286224365,0.8121601343154907,0.8625235557556152,0.4566879868507385
3,0.7618192434310913,0.6460164785385132,0.8832391500473022,0.3568241000175476
4,0.797326922416687,0.5650929808616638,0.9152542352676392,0.3037338852882385
5,0.8177737593650818,0.4969371557235718,0.8983050584793091,0.35850873589515686
6,0.8456014394760132,0.4330020248889923,0.9001883268356323,0.333852082490921
0,0.4419509172439575,1.6928491592407227,0.4124293923377991,1.5739284753799438
1,0.671753466129303,0.9070046544075012,0.7514124512672424,0.7713834643363953
2,0.756134033203125,0.6818902492523193,0.8474576473236084,0.49324825406074524
3,0.8151805400848389,0.5408619046211243,0.8813559412956238,0.371507465839386
4,0.8543786406517029,0.43367913365364075,0.8926553726196289,0.33018773794174194
5,0.8746259808540344,0.3738384544849396,0.930320143699646,0.25059837102890015
6,0.8919808268547058,0.3398147523403168,0.9171375036239624,0.22603870928287506
0,0.41731497645378113,1.804243564605713,0.6836158037185669,0.8706240057945251
1,0.6128066778182983,1.0742720365524292,0.8116760849952698,0.504805862903595
2,0.7008777260780334,0.7969311475753784,0.8587570786476135,0.37979692220687866
3,0.7579293847084045,0.6544339656829834,0.8757061958312988,0.33278971910476685
4,0.791143000125885,0.5532329082489014,0.903954803943634,0.2631044089794159
5,0.8135846853256226,0.49856364727020264,0.8983050584793091,0.2810114622116089
6,0.8348294496536255,0.4456464946269989,0.9209039807319641,0.19182133674621582
0,0.4522242248058319,1.6849743127822876,0.598870038986206,1.307733178138733
1,0.6812288165092468,0.8939414024353027,0.8097928166389465,0.6480087637901306
2,0.7632156610488892,0.6725849509239197,0.8135592937469482,0.5332805514335632
3,0.8189706802368164,0.5318677425384521,0.8907721042633057,0.3666645884513855
4,0.8440055847167969,0.4581049680709839,0.8851224184036255,0.3562811613082886
5,0.8795132637023926,0.3789477050304413,0.9209039807319641,0.27153581380844116
6,0.8881906867027283,0.35525497794151306,0.903954803943634,0.28094592690467834
0,0.4054458439350128,1.8210924863815308,0.5800376534461975,1.2775862216949463
1,0.6356472969055176,1.0201441049575806,0.7871939539909363,0.6533884406089783
2,0.7444643974304199,0.7186611890792847,0.8097928166389465,0.5345441699028015
3,0.8016157746315002,0.565358579158783,0.8625235557556152,0.39637649059295654
4,0.8331338763237,0.4981595277786255,0.8474576473236084,0.5334392189979553
5,0.8705366253852844,0.397354394197464,0.9001883268356323,0.3048951327800751
6,0.883901834487915,0.3559053838253021,0.9246704578399658,0.27444085478782654
0,0.45132654905319214,1.7078642845153809,0.5065913200378418,1.6720473766326904
1,0.6746459007263184,0.9105602502822876,0.7721280455589294,0.8123708963394165
2,0.7737881541252136,0.6495031118392944,0.8380414247512817,0.5235667824745178
3,0.8149810433387756,0.534988284111023,0.903954803943634,0.3607994616031647
4,0.853082001209259,0.43759045004844666,0.8926553726196289,0.3776279091835022
5,0.8733293414115906,0.37979647517204285,0.9001883268356323,0.30626773834228516
6,0.8850987553596497,0.349800705909729,0.9114877581596375,0.2821217477321625
0,0.4902254045009613,1.581720232963562,0.7269303202629089,0.7272650003433228
1,0.7299022674560547,0.7565727829933167,0.8305084705352783,0.43272602558135986
2,0.8073010444641113,0.5523931980133057,0.8041431307792664,0.4782518446445465
3,0.8456014394760132,0.455881267786026,0.8926553726196289,0.2862745523452759
4,0.8779174089431763,0.3619036376476288,0.8775894641876221,0.3204279839992523
5,0.8896868228912354,0.3354921042919159,0.8700565099716187,0.32843217253685
6,0.9067424535751343,0.28871557116508484,0.9171375036239624,0.2774677574634552
0,0.4465389847755432,1.7437127828598022,0.5743879675865173,1.41575026512146
1,0.6595850586891174,0.9523544311523438,0.7683615684509277,0.8261573314666748
2,0.7609215974807739,0.6745241284370422,0.8323917388916016,0.6602869033813477
3,0.8157789707183838,0.5391039252281189,0.8832391500473022,0.4561927914619446
4,0.8477957248687744,0.4488583505153656,0.8813559412956238,0.39641669392585754
5,0.8608617782592773,0.4271991550922394,0.903954803943634,0.3288058638572693
6,0.8881906867027283,0.3521032929420471,0.8832391500473022,0.3252827525138855
0,0.5065828561782837,1.5027287006378174,0.7589454054832458,0.5974803566932678
1,0.7297027707099915,0.7445788383483887,0.8079096078872681,0.5153934955596924
2,0.8004189133644104,0.5511682033538818,0.8907721042633057,0.2796896994113922
3,0.8534809350967407,0.42568346858024597,0.8794726729393005,0.3131318986415863
4,0.8651506304740906,0.3881680965423584,0.9077212810516357,0.21811488270759583
5,0.9000598192214966,0.3115122616291046,0.8945385813713074,0.2690010070800781
6,0.9048473834991455,0.2855617105960846,0.9340866208076477,0.20956958830356598
0,0.5101735591888428,1.5148441791534424,0.7834274768829346,0.5877116322517395
1,0.737682044506073,0.7314353585243225,0.8474576473236084,0.41986018419265747
2,0.8047077655792236,0.5448630452156067,0.8964218497276306,0.29105067253112793
3,0.8526830077171326,0.4345952570438385,0.8926553726196289,0.3139129877090454
4,0.863953709602356,0.3985954523086548,0.8719397187232971,0.3957580029964447
5,0.8905844688415527,0.3271169662475586,0.8926553726196289,0.3015655279159546
6,0.9050468802452087,0.2935898005962372,0.9322034120559692,0.16773155331611633
0,0.4079393446445465,1.8486883640289307,0.6723163723945618,0.9248061776161194
1,0.5978456139564514,1.110697627067566,0.7871939539909363,0.5646122097969055
2,0.6972870826721191,0.8196045756340027,0.8286252617835999,0.4618052542209625
3,0.7507480382919312,0.6752248406410217,0.860640287399292,0.354172945022583
4,0.7838619351387024,0.5779051184654236,0.8700565099716187,0.3342438042163849
5,0.8055056929588318,0.5160559415817261,0.9020715355873108,0.2527144253253937
6,0.8331338763237,0.4553709328174591,0.9209039807319641,0.19925105571746826
0,0.4242968261241913,1.7873578071594238,0.6459510326385498,1.0473623275756836
1,0.620087742805481,1.063717007637024,0.7966101765632629,0.5992169976234436
2,0.7049670815467834,0.8001344203948975,0.8474576473236084,0.4574187099933624
3,0.7661080956459045,0.6449152827262878,0.8832391500473022,0.3657035529613495
4,0.7941352725028992,0.5705003142356873,0.8851224184036255,0.31349897384643555
5,0.8276481032371521,0.47968289256095886,0.8813559412956238,0.34621289372444153
6,0.8442050814628601,0.4388989508152008,0.9020715355873108,0.26933717727661133
0,0.49102333188056946,1.5644762516021729,0.7758945226669312,0.5385950803756714
1,0.7361859083175659,0.7214767932891846,0.839924693107605,0.41895779967308044
2,0.8149810433387756,0.5334212779998779,0.8832391500473022,0.30749350786209106
3,0.8500897884368896,0.4434039294719696,0.8926553726196289,0.2641203999519348
4,0.8768202662467957,0.3628213405609131,0.9209039807319641,0.24296477437019348
5,0.8873927593231201,0.3384496569633484,0.8945385813713074,0.28695234656333923
6,0.9046478867530823,0.2902992367744446,0.909604549407959,0.27329567074775696
0,0.41272690892219543,1.8188202381134033,0.6233521699905396,1.2280042171478271
1,0.5971474051475525,1.1128991842269897,0.7457627058029175,0.7768329381942749
2,0.690205454826355,0.8392288684844971,0.8154425621032715,0.5959237813949585
3,0.7544384598731995,0.6746951341629028,0.8681732416152954,0.44646427035331726
4,0.7833632826805115,0.5945914387702942,0.8888888955116272,0.3616594076156616
5,0.8100937604904175,0.5219783782958984,0.9227871894836426,0.32085928320884705
6,0.8375224471092224,0.462729811668396,0.9020715355873108,0.33124423027038574
0,0.4595052897930145,1.6768548488616943,0.770244836807251,0.6428937911987305
1,0.7013764381408691,0.8188373446464539,0.8512241244316101,0.4068790674209595
2,0.7904448509216309,0.5840797424316406,0.8794726729393005,0.309971421957016
3,0.8439058661460876,0.4484315514564514,0.9001883268356323,0.28809499740600586
4,0.8638539910316467,0.40208104252815247,0.8851224184036255,0.36245203018188477
5,0.8856971859931946,0.3398480713367462,0.9114877581596375,0.23118151724338531
6,0.9142230153083801,0.25856122374534607,0.930320143699646,0.18977804481983185
0,0.425792932510376,1.7840371131896973,0.6572504639625549,1.0564661026000977
1,0.6161978840827942,1.06371009349823,0.7853107452392578,0.709405779838562
2,0.7098543643951416,0.7824594378471375,0.8135592937469482,0.5271405577659607
3,0.7565330266952515,0.6693496108055115,0.8757061958312988,0.3851359188556671
4,0.7984241247177124,0.5517043471336365,0.887005627155304,0.3450339436531067
5,0.8314382433891296,0.47547003626823425,0.9133710265159607,0.26311877369880676
6,0.8561739325523376,0.40040525794029236,0.9397363662719727,0.1979905515909195
0,0.3862956166267395,1.9237815141677856,0.6497175097465515,0.9884394407272339
1,0.5743067860603333,1.1751978397369385,0.7853107452392578,0.6098528504371643
2,0.6608816981315613,0.9020935297012329,0.839924693107605,0.4527938961982727
3,0.7136445045471191,0.7657737135887146,0.8644067645072937,0.4055626094341278
4,0.7634150981903076,0.6513149738311768,0.8794726729393005,0.3373129665851593
5,0.7843606472015381,0.590035617351532,0.9001883268356323,0.27640798687934875
6,0.8077996969223022,0.5219972729682922,0.9152542352676392,0.23329849541187286
0,0.43237581849098206,1.7526568174362183,0.7024481892585754,1.0064175128936768
1,0.6269698739051819,1.0229063034057617,0.7721280455589294,0.6540989875793457
2,0.7146419286727905,0.7733322381973267,0.839924693107605,0.4951903522014618
3,0.7793736457824707,0.6132704615592957,0.8851224184036255,0.36817118525505066
4,0.803610622882843,0.5472027659416199,0.8851224184036255,0.3510192930698395
5,0.830341100692749,0.47436022758483887,0.9209039807319641,0.28213974833488464
6,0.8524835705757141,0.4133521318435669,0.9133710265159607,0.23149913549423218
0,0.40504688024520874,1.8677302598953247,0.6911487579345703,0.8531365394592285
1,0.5943546891212463,1.127120852470398,0.7853107452392578,0.5951401591300964
2,0.6789347529411316,0.8704931735992432,0.83427494764328,0.4495916962623596
3,0.7330939769744873,0.7260804772377014,0.8719397187232971,0.33877840638160706
4,0.7729902267456055,0.6212704181671143,0.8757061958312988,0.2989216446876526
5,0.7998204827308655,0.5556945204734802,0.8888888955116272,0.29981932044029236
6,0.8210652470588684,0.49343639612197876,0.9114877581596375,0.24277983605861664
0,0.39686813950538635,1.8550307750701904,0.694915235042572,0.8714330196380615
1,0.601037323474884,1.1292027235031128,0.8003766536712646,0.5835781097412109
2,0.6922003030776978,0.8364887833595276,0.8323917388916016,0.4390985369682312
3,0.7430680394172668,0.692093014717102,0.8512241244316101,0.36302685737609863
4,0.7745860815048218,0.603027880191803,0.8531073331832886,0.38116294145584106
5,0.8077996969223022,0.5208169221878052,0.9152542352676392,0.23055118322372437
6,0.8318372368812561,0.46336233615875244,0.8945385813713074,0.23990420997142792
0,0.4171155095100403,1.7818509340286255,0.598870038986206,1.335610270500183
1,0.6416317820549011,0.9870445132255554,0.7683615684509277,0.7173715829849243
2,0.7387791872024536,0.7185928821563721,0.8154425621032715,0.598166823387146
3,0.7952324151992798,0.5760977864265442,0.8738229870796204,0.39334866404533386
4,0.8451027274131775,0.4473733603954315,0.9209039807319641,0.2684915363788605
5,0.8704368472099304,0.38923180103302,0.9114877581596375,0.30182844400405884
6,0.8841013312339783,0.358277291059494,0.9284369349479675,0.22294597327709198
0,0.4115300178527832,1.8322579860687256,0.6798493266105652,1.0366812944412231
1,0.6056253910064697,1.0860027074813843,0.7419962286949158,0.7420440316200256
2,0.6999800801277161,0.8058227896690369,0.8097928166389465,0.6057484745979309
3,0.7574306726455688,0.665558934211731,0.8587570786476135,0.40103796124458313
4,0.7978256344795227,0.5588884949684143,0.9001883268356323,0.3371635377407074
5,0.8237582445144653,0.4944119453430176,0.9114877581596375,0.28325459361076355
6,0.8500897884368896,0.42587295174598694,0.9265536665916443,0.2200540453195572
